SUMLEV,REGION,DIVISION,STATE,COUNTY,STNAME,CTYNAME,POPESTIMATE2018,NPOPCHG_2018,BIRTHS2018,DEATHS2018,NATURALINC2018,INTERNATIONALMIG2018,DOMESTICMIG2018,NETMIG2018,RESIDUAL2018,GQESTIMATES2018,RBIRTH2018,RDEATH2018,RNATURALINC2018,RINTERNATIONALMIG2018,RDOMESTICMIG2018,RNETMIG2018
50,2,4,31,149,Nebraska,Rock County,1360,-62,18,15,3,0,-66,-66,1,27,12.9403307,10.78360891,2.156721783,0,-47.44787922,-47.44787922
50,2,4,31,151,Nebraska,Saline County,14350,-7,194,139,55,75,-138,-63,1,959,13.51586721,9.684049187,3.831818024,5.225206396,-9.614379768,-4.389173372
50,2,4,31,153,Nebraska,Sarpy County,184459,2781,2504,1012,1492,191,1099,1290,-1,1241,13.67794023,5.527985426,8.149954798,1.043325313,6.003217375,7.046542688
50,2,4,31,155,Nebraska,Saunders County,21303,284,252,194,58,7,221,228,-2,334,11.90869997,9.167808705,2.740891262,0.330797221,10.44374084,10.77453807
50,2,4,31,157,Nebraska,Scotts Bluff County,35989,-224,476,416,60,43,-327,-284,0,884,13.18523033,11.5232265,1.662003823,1.19110274,-9.057920833,-7.866818094
50,2,4,31,159,Nebraska,Seward County,17318,116,181,152,29,24,64,88,-1,1321,10.48667439,8.806488992,1.6801854,1.390498262,3.707995365,5.098493627
50,2,4,31,161,Nebraska,Sheridan County,5190,-88,59,71,-12,0,-76,-76,0,136,11.27244937,13.56515094,-2.292701567,0,-14.52044326,-14.52044326
50,2,4,31,163,Nebraska,Sherman County,3038,-52,35,39,-4,0,-49,-49,1,53,11.4229765,12.72845953,-1.305483029,0,-15.9921671,-15.9921671
50,2,4,31,165,Nebraska,Sioux County,1187,-14,10,3,7,0,-23,-23,2,0,8.37520938,2.512562814,5.862646566,0,-19.26298157,-19.26298157
50,2,4,31,167,Nebraska,Stanton County,5970,-7,67,33,34,1,-41,-40,-1,0,11.21620491,5.524399431,5.691805474,0.167406043,-6.863647778,-6.696241734
50,2,4,31,169,Nebraska,Thayer County,5039,3,51,80,-29,0,32,32,0,121,10.12406948,15.8808933,-5.756823821,0,6.35235732,6.35235732
50,2,4,31,171,Nebraska,Thomas County,720,-10,5,3,2,2,-13,-11,-1,2,6.896551724,4.137931035,2.75862069,2.75862069,-17.93103448,-15.17241379
50,2,4,31,173,Nebraska,Thurston County,7303,78,165,79,86,2,-10,-8,0,50,22.71475771,10.87555066,11.83920705,0.275330397,-1.376651982,-1.101321586
50,2,4,31,175,Nebraska,Valley County,4190,-40,43,50,-7,9,-43,-34,1,45,10.21377672,11.87648456,-1.662707838,2.137767221,-10.21377672,-8.076009501
50,2,4,31,177,Nebraska,Washington County,20667,316,214,189,25,21,272,293,-2,143,10.43444342,9.215466381,1.218977035,1.023940709,13.26247014,14.28641084
50,2,4,31,179,Nebraska,Wayne County,9403,143,97,47,50,20,73,93,0,928,10.394899,5.036703638,5.35819536,2.143278144,7.822965225,9.966243369
50,2,4,31,181,Nebraska,Webster County,3533,13,31,54,-23,0,36,36,0,155,8.790585566,15.31263292,-6.522047356,0,10.20842195,10.20842195
50,2,4,31,183,Nebraska,Wheeler County,805,-11,10,4,6,0,-17,-17,0,0,12.33806292,4.93522517,7.402837755,0,-20.97470697,-20.97470697
50,2,4,31,185,Nebraska,York County,13772,2,172,138,34,5,-38,-33,1,786,12.49001525,10.02105875,2.468956503,0.363081839,-2.759421974,-2.396340135
40,4,8,32,0,Nevada,Nevada,3034392,61987,36042,25041,11001,3100,47596,50696,290,37615,12.00040554,8.33755494,3.662850601,1.032164064,15.84738089,16.87954496
50,4,8,32,1,Nevada,Churchill County,24440,451,290,253,37,-19,433,414,0,304,11.9762952,10.44828512,1.528010077,-0.784653823,17.88184765,17.09719383
50,4,8,32,3,Nevada,Clark County,2231647,48337,27244,17506,9738,3068,35318,38386,213,22978,12.34168306,7.930315063,4.411367993,1.389821011,15.99924982,17.38907083
50,4,8,32,5,Nevada,Douglas County,48467,449,245,532,-287,6,727,733,3,230,5.078509613,11.02762087,-5.949111261,0.124371664,15.06969995,15.19407162
50,4,8,32,7,Nevada,Elko County,52460,89,713,362,351,-11,-252,-263,1,792,13.60284649,6.906354037,6.69649245,-0.209861587,-4.807738169,-5.017599756
50,4,8,32,9,Nevada,Esmeralda County,826,-17,6,4,2,-1,-18,-19,0,1,7.189934092,4.793289395,2.396644697,-1.198322349,-21.56980228,-22.76812463
50,4,8,32,11,Nevada,Eureka County,2003,53,17,10,7,0,45,45,1,1,8.601062484,5.05944852,3.541613964,0,22.76751834,22.76751834
50,4,8,32,13,Nevada,Humboldt County,16786,84,230,114,116,1,-32,-31,-1,183,13.73626374,6.808408982,6.927854754,0.059722886,-1.911132346,-1.85140946
50,4,8,32,15,Nevada,Lander County,5575,-29,80,36,44,7,-80,-73,0,16,14.31255032,6.440647643,7.871902675,1.252348153,-14.31255032,-13.06020216
50,4,8,32,17,Nevada,Lincoln County,5201,19,37,60,-23,-1,45,44,-2,290,7.127034576,11.55735337,-4.43031879,-0.192622556,8.668015025,8.475392469
50,4,8,32,19,Nevada,Lyon County,55808,1893,572,607,-35,-27,1944,1917,11,361,10.42625521,11.06422537,-0.637970161,-0.49214841,35.43468553,34.94253712
50,4,8,32,21,Nevada,Mineral County,4514,60,47,97,-50,6,104,110,0,52,10.48171276,21.63247101,-11.15075825,1.33809099,23.19357716,24.53166815
50,4,8,32,23,Nevada,Nye County,45346,1295,369,728,-359,-24,1668,1644,10,1165,8.255310581,16.28690001,-8.031589427,-0.536930769,37.31668848,36.77975771
50,4,8,32,27,Nevada,Pershing County,6666,193,39,45,-6,-1,198,197,2,1800,5.93652485,6.849836365,-0.913311515,-0.152218586,30.13928001,29.98706142
50,4,8,32,29,Nevada,Storey County,4029,26,19,19,0,0,25,25,1,5,4.731075697,4.731075697,0,0,6.225099602,6.225099602
50,4,8,32,31,Nevada,Washoe County,465735,8402,5392,3943,1449,100,6804,6904,49,5308,11.6827796,8.543249251,3.139530349,0.216668761,14.74214251,14.95881127
50,4,8,32,33,Nevada,White Pine County,9475,-124,101,93,8,-2,-130,-132,0,1301,10.59033239,9.751494181,0.838838209,-0.209709552,-13.6311209,-13.84083045
50,4,8,32,510,Nevada,Carson City,55414,806,641,632,9,-2,797,795,2,2828,11.65221501,11.48861137,0.163603643,-0.036356365,14.48801149,14.45165512
40,1,1,33,0,New Hampshire,New Hampshire,1356458,6691,12149,11935,214,2606,3928,6534,-57,42542,8.978558693,8.820404807,0.158153886,1.925930032,2.902936748,4.828866779
50,1,1,33,1,New Hampshire,Belknap County,61022,177,500,766,-266,20,426,446,-3,1008,8.205666834,12.57108159,-4.365414755,0.328226673,6.991228142,7.319454816
50,1,1,33,3,New Hampshire,Carroll County,48779,670,322,552,-230,4,892,896,4,440,6.646849971,11.39459995,-4.747749979,0.082569565,18.41301296,18.49558253
50,1,1,33,5,New Hampshire,Cheshire County,76493,308,644,717,-73,53,329,382,-1,4624,8.436054965,9.392315854,-0.956260889,0.694271604,4.309723732,5.003995337
50,1,1,33,7,New Hampshire,Coos County,31589,5,224,415,-191,1,196,197,-1,2439,7.09163725,13.13852437,-6.046887119,0.031659095,6.205182594,6.236841689
50,1,1,33,9,New Hampshire,Grafton County,89786,-161,702,823,-121,195,-231,-36,-4,7102,7.811587188,9.158028854,-1.346441666,2.16988533,-2.570479545,-0.400594215
50,1,1,33,11,New Hampshire,Hillsborough County,415247,2090,4193,3393,800,1438,-129,1309,-19,7759,10.12308004,8.191655279,1.931424764,3.471736013,-0.311442243,3.16029377
50,1,1,33,13,New Hampshire,Merrimack County,151132,963,1304,1336,-32,385,620,1005,-10,6799,8.655796031,8.868208204,-0.212412173,2.555583951,4.115485843,6.671069794
50,1,1,33,15,New Hampshire,Rockingham County,309176,1895,2667,2420,247,239,1427,1666,-18,2504,8.652671638,7.851318097,0.801353541,0.775398771,4.6296822,5.405080971
50,1,1,33,17,New Hampshire,Strafford County,130090,669,1200,1069,131,266,275,541,-3,9137,9.248162891,8.238571775,1.009591116,2.050009441,2.119370663,4.169380103
50,1,1,33,19,New Hampshire,Sullivan County,43144,75,393,444,-51,5,123,128,-2,730,9.11695452,10.30007076,-1.183116235,0.115991788,2.853397979,2.969389767
40,1,2,34,0,New Jersey,New Jersey,8908520,19977,100226,76370,23856,46660,-50591,-3931,52,182113,11.26320674,8.582314958,2.680891785,5.243561817,-5.6853201,-0.441758283
50,1,2,34,1,New Jersey,Atlantic County,265429,-899,2722,2805,-83,1312,-2129,-817,1,6037,10.23775898,10.54993164,-0.312172665,4.934584782,-8.007416922,-3.072832139
50,1,2,34,3,New Jersey,Bergen County,936692,3123,9296,7336,1960,4815,-3649,1166,-3,10436,9.940858522,7.844894376,2.095964146,5.149013961,-3.902129168,1.246884793
50,1,2,34,5,New Jersey,Burlington County,445384,188,4326,4101,225,585,-606,-21,-16,11736,9.71501718,9.209728492,0.505288688,1.31375059,-1.360910867,-0.047160278
50,1,2,34,7,New Jersey,Camden County,507078,735,6040,4771,1269,1561,-2088,-527,-7,7497,11.92002139,9.415632792,2.504388601,3.080654536,-4.120696137,-1.040041602
50,1,2,34,9,New Jersey,Cape May County,92560,-624,804,1298,-494,128,-250,-122,-8,2601,8.657076406,13.97622534,-5.319148936,1.37824102,-2.691876992,-1.313635972
50,1,2,34,11,New Jersey,Cumberland County,150972,-776,1774,1447,327,595,-1712,-1117,14,9974,11.72040169,9.559989429,2.160412262,3.93102537,-11.31078224,-7.379756871
50,1,2,34,13,New Jersey,Essex County,799767,3859,10198,6526,3672,5656,-5483,173,14,23476,12.78205148,8.17961051,4.602440973,7.089162893,-6.872326758,0.216836135
50,1,2,34,15,New Jersey,Gloucester County,291408,558,2753,2676,77,260,237,497,-16,4239,9.456289136,9.191801573,0.264487564,0.893074891,0.814072112,1.707147004
50,1,2,34,17,New Jersey,Hudson County,676061,3139,10199,4474,5725,10031,-12630,-2599,13,9477,15.1210208,6.633145118,8.487875681,14.87194427,-18.72521744,-3.853273169
50,1,2,34,19,New Jersey,Hunterdon County,124714,86,921,992,-71,92,74,166,-9,3682,7.387443752,7.956942673,-0.569498921,0.737942264,0.593562256,1.33150452
50,1,2,34,21,New Jersey,Mercer County,369811,1209,4198,3018,1180,2650,-2633,17,12,20371,11.3703307,8.174287289,3.196043407,7.177555108,-7.131510415,0.046044693
50,1,2,34,23,New Jersey,Middlesex County,829685,2001,9038,6328,2710,7023,-7780,-757,48,23360,10.90644268,7.636199301,3.27024338,8.474877954,-9.388373983,-0.913496029
50,1,2,34,25,New Jersey,Monmouth County,621354,-973,5834,5860,-26,726,-1660,-934,-13,6782,9.381827012,9.423638377,-0.041811365,1.167501956,-2.66949483,-1.501992874
50,1,2,34,27,New Jersey,Morris County,494228,3,4557,3865,692,1717,-2409,-692,3,8565,9.220468753,7.820301016,1.400167737,3.474115613,-4.87428335,-1.400167737
50,1,2,34,29,New Jersey,Ocean County,601651,6181,8426,7153,1273,383,4547,4930,-22,6880,14.07710666,11.95033752,2.12676914,0.639868485,7.596558744,8.236427228
50,1,2,34,31,New Jersey,Passaic County,503310,-384,6626,3866,2760,3464,-6633,-3169,25,10232,13.15982856,7.678221735,5.481606826,6.879813784,-13.17373119,-6.293917403
50,1,2,34,33,New Jersey,Salem County,62607,-231,630,748,-118,93,-205,-112,-1,1258,10.0442425,11.92554506,-1.881302563,1.482721511,-3.268364622,-1.785643111
50,1,2,34,35,New Jersey,Somerset County,331164,464,3185,2613,572,1418,-1530,-112,4,5281,9.6243337,7.895881933,1.728451767,4.28486819,-4.623306299,-0.338438108
50,1,2,34,37,New Jersey,Sussex County,140799,-386,1168,1259,-91,47,-339,-292,-3,1694,8.284157966,8.929584657,-0.645426691,0.333352247,-2.404391739,-2.071039492
50,1,2,34,39,New Jersey,Union County,558067,2794,6589,4264,2325,3907,-3458,449,20,6560,11.83645607,7.659834372,4.176621697,7.018520847,-6.211938851,0.806581997
50,1,2,34,41,New Jersey,Warren County,105779,-90,942,970,-28,197,-255,-58,-4,1975,8.901572422,9.166162685,-0.264590263,1.861581494,-2.409661324,-0.548079831
40,4,8,35,0,New Mexico,New Mexico,2095428,2033,23803,18198,5605,2342,-5851,-3509,-63,42923,11.36500635,8.688836936,2.676169416,1.118213875,-2.793624844,-1.675410969
50,4,8,35,1,New Mexico,Bernalillo County,678701,15,7319,5897,1422,842,-2214,-1372,-35,11913,10.78395476,8.688752729,2.095202032,1.240618924,-3.262149998,-2.021531074
50,4,8,35,3,New Mexico,Catron County,3578,11,14,26,-12,-1,24,23,0,106,3.918824353,7.277816655,-3.358992302,-0.279916025,6.717984605,6.438068579
50,4,8,35,5,New Mexico,Chaves County,64689,-464,850,656,194,89,-750,-661,3,1782,13.09283591,10.10458865,2.988247254,1.370896936,-11.55250227,-10.18160534
50,4,8,35,6,New Mexico,Cibola County,26746,-149,305,273,32,11,-191,-180,-1,2565,11.37189836,10.17878116,1.193117205,0.410134039,-7.121418318,-6.711284279
50,4,8,35,7,New Mexico,Colfax County,12110,-96,107,127,-20,5,-80,-75,-1,408,8.800789604,10.44579701,-1.645007403,0.411251851,-6.58002961,-6.168777759
50,4,8,35,9,New Mexico,Curry County,49437,-405,824,381,443,-14,-832,-846,-2,1492,16.59968372,7.675339196,8.924344524,-0.282033461,-16.7608457,-17.04287916
50,4,8,35,11,New Mexico,De Baca County,1781,-32,13,25,-12,0,-19,-19,-1,9,7.234279355,13.91207568,-6.677796327,0,-10.57317752,-10.57317752
50,4,8,35,13,New Mexico,Doña Ana County,217522,1336,2750,1614,1136,219,-13,206,-6,4394,12.68134321,7.442795614,5.238547594,1.009896059,-0.059948168,0.949947891
50,4,8,35,15,New Mexico,Eddy County,57900,695,799,537,262,107,325,432,1,995,13.88297641,9.330611181,4.552365232,1.85917206,5.64701794,7.50619
50,4,8,35,17,New Mexico,Grant County,27346,-346,271,320,-49,-4,-292,-296,-1,588,9.84774156,11.62832952,-1.780587957,-0.145354119,-10.61085068,-10.7562048
50,4,8,35,19,New Mexico,Guadalupe County,4341,-68,45,48,-3,0,-65,-65,0,573,10.28571429,10.97142857,-0.685714286,0,-14.85714286,-14.85714286
50,4,8,35,21,New Mexico,Harding County,655,-32,4,5,-1,0,-31,-31,0,0,5.961251863,7.451564829,-1.490312966,0,-46.19970194,-46.19970194
50,4,8,35,23,New Mexico,Hidalgo County,4240,-65,52,48,4,1,-69,-68,-1,64,12.17086015,11.23464014,0.936220012,0.234055003,-16.1497952,-15.9157402
50,4,8,35,25,New Mexico,Lea County,69611,554,1014,497,517,138,-99,39,-2,2067,14.62485938,7.168200306,7.456659071,1.990365477,-1.427870886,0.562494591
50,4,8,35,27,New Mexico,Lincoln County,19556,73,168,205,-37,35,74,109,1,116,8.606777838,10.5023182,-1.895540357,1.793078716,3.791080714,5.58415943
50,4,8,35,28,New Mexico,Los Alamos County,19101,297,183,101,82,69,147,216,-1,94,9.655718243,5.329112254,4.326605989,3.640680649,7.756232687,11.39691334
50,4,8,35,29,New Mexico,Luna County,23963,-185,372,277,95,21,-299,-278,-2,550,15.46423895,11.51503814,3.949200807,0.872981231,-12.42958991,-11.55660868
50,4,8,35,31,New Mexico,McKinley County,72290,-284,878,625,253,174,-714,-540,3,775,12.12171416,8.628782858,3.492931301,2.402253148,-9.857521537,-7.45526839
50,4,8,35,33,New Mexico,Mora County,4506,-36,37,32,5,0,-41,-41,0,8,8.178603006,7.073386384,1.105216623,0,-9.062776304,-9.062776304
50,4,8,35,35,New Mexico,Otero County,66781,583,952,585,367,227,-6,221,-5,2321,14.31805022,8.798381699,5.519668519,3.414072899,-0.090239812,3.323833086
50,4,8,35,37,New Mexico,Quay County,8253,-57,80,103,-23,20,-55,-35,1,22,9.660085733,12.43736038,-2.777274648,2.415021433,-6.641308942,-4.226287508
50,4,8,35,39,New Mexico,Rio Arriba County,39006,-185,442,443,-1,26,-209,-183,-1,425,11.30478151,11.33035794,-0.025576429,0.664987148,-5.345473612,-4.680486464
50,4,8,35,41,New Mexico,Roosevelt County,18743,-162,254,157,97,46,-307,-261,2,1078,13.49341267,8.34041649,5.152996175,2.443688908,-16.30896728,-13.86527837
50,4,8,35,43,New Mexico,Sandoval County,145179,2555,1440,1118,322,-8,2238,2230,3,761,10.00684496,7.76920324,2.23764172,-0.055593583,15.55230488,15.49671129
50,4,8,35,45,New Mexico,San Juan County,125043,-1859,1543,1078,465,-4,-2325,-2329,5,1743,12.24870508,8.557423247,3.691281827,-0.031752962,-18.45640914,-18.4881621
50,4,8,35,47,New Mexico,San Miguel County,27591,-191,252,285,-33,61,-218,-157,-1,1299,9.101908873,10.29382551,-1.191916638,2.203239846,-7.873873548,-5.670633702
50,4,8,35,49,New Mexico,Santa Fe County,150056,439,1243,1158,85,137,228,365,-11,2632,8.29570899,7.728423982,0.567285007,0.914329953,1.521658608,2.435988561
50,4,8,35,51,New Mexico,Sierra County,10968,-122,100,233,-133,-2,14,12,-1,265,9.067005168,21.12612204,-12.05911687,-0.181340103,1.269380724,1.08804062
50,4,8,35,53,New Mexico,Socorro County,16735,-150,189,155,34,46,-230,-184,0,581,11.24330756,9.220701963,2.022605592,2.736466389,-13.68233195,-10.94586556
50,4,8,35,55,New Mexico,Taos County,32835,-27,287,324,-37,28,-14,14,-4,470,8.737080841,9.863464085,-1.126383244,0.852398131,-0.426199065,0.426199065
50,4,8,35,57,New Mexico,Torrance County,15591,-2,162,148,14,50,-65,-15,-1,612,10.38994356,9.492047204,0.897896357,3.206772704,-4.168804515,-0.962031811
50,4,8,35,59,New Mexico,Union County,4118,-70,37,34,3,2,-76,-74,1,666,8.909222249,8.186852877,0.722369372,0.481579581,-18.30002408,-17.8184445
50,4,8,35,61,New Mexico,Valencia County,76456,462,817,683,134,21,313,334,-6,1549,10.71826829,8.960314857,1.757953427,0.275500164,4.106264349,4.381764513
40,1,2,36,0,New York,New York,19542209,-48510,227099,165728,61371,70375,-180306,-109931,50,572948,11.60654271,8.470002551,3.136540154,3.596715278,-9.215052858,-5.61833758
50,1,2,36,1,New York,Albany County,307117,-600,2990,2787,203,870,-1671,-801,-2,17576,9.72620252,9.06586168,0.66034084,2.830032171,-5.435613515,-2.605581344
50,1,2,36,3,New York,Allegany County,46430,-258,474,465,9,40,-307,-267,0,4266,10.18063103,9.987327907,0.193303121,0.859124981,-6.593784231,-5.73465925
50,1,2,36,5,New York,Bronx County,1432132,-7593,20331,11267,9064,12713,-29477,-16764,107,44498,14.15878298,7.846490964,6.312292012,8.853504893,-20.52818089,-11.674676
50,1,2,36,7,New York,Broome County,191659,-1300,1923,2119,-196,382,-1491,-1109,5,10915,9.999532003,11.01872507,-1.019193069,1.986386493,-7.753147279,-5.766760786
50,1,2,36,9,New York,Cattaraugus County,76840,-405,782,858,-76,39,-367,-328,-1,2598,10.15024175,11.13671026,-0.986468508,0.506214103,-4.763604504,-4.257390401
50,1,2,36,11,New York,Cayuga County,77145,-318,751,704,47,46,-410,-364,-1,3850,9.714891856,9.106902618,0.607989237,0.595053296,-5.3037359,-4.708682604
50,1,2,36,13,New York,Chautauqua County,127939,-670,1281,1417,-136,337,-873,-536,2,6071,9.986435287,11.04666573,-1.060230444,2.627188674,-6.805743954,-4.17855528
50,1,2,36,15,New York,Chemung County,84254,-620,905,942,-37,40,-622,-582,-1,3945,10.70195355,11.13949198,-0.437538432,0.473014522,-7.35537581,-6.882361288
50,1,2,36,17,New York,Chenango County,47536,-254,500,546,-46,5,-211,-206,-2,753,10.49031744,11.45542664,-0.965109204,0.104903174,-4.426913958,-4.322010784
50,1,2,36,19,New York,Clinton County,80695,128,774,729,45,83,5,88,-5,6636,9.599285635,9.041187633,0.558098002,1.029380759,0.062010889,1.091391648
50,1,2,36,21,New York,Columbia County,59916,-492,477,661,-184,59,-366,-307,-1,1962,7.928592799,10.98700176,-3.058408962,0.980685483,-6.083574349,-5.102888867
50,1,2,36,23,New York,Cortland County,47823,-13,499,421,78,24,-115,-91,0,3820,10.43289184,8.802099123,1.630792712,0.501782373,-2.40437387,-1.902591497
50,1,2,36,25,New York,Delaware County,44527,-493,322,567,-245,33,-277,-244,-4,2410,7.191754051,12.66374083,-5.471986778,0.737043117,-6.186695255,-5.449652138
50,1,2,36,27,New York,Dutchess County,293718,268,2503,2726,-223,345,164,509,-18,19657,8.525668974,9.285247152,-0.759578179,1.17513216,0.558613548,1.733745708
50,1,2,36,29,New York,Erie County,919719,925,9758,9837,-79,2730,-1691,1039,-35,27667,10.61510036,10.70103937,-0.085939017,2.969791348,-1.839530099,1.130261249
50,1,2,36,31,New York,Essex County,37300,-211,296,413,-117,25,-118,-93,-1,2098,7.913274786,11.04115705,-3.127882263,0.668350911,-3.1546163,-2.486265389
50,1,2,36,33,New York,Franklin County,50293,-151,480,523,-43,22,-128,-106,-2,6186,9.529765627,10.3834738,-0.853708171,0.436780925,-2.541270834,-2.104489909
50,1,2,36,35,New York,Fulton County,53591,-186,490,574,-84,5,-106,-101,-1,1433,9.127486775,10.69219879,-1.564712018,0.09313762,-1.974517547,-1.881379927
50,1,2,36,37,New York,Genesee County,57511,-305,566,635,-69,20,-255,-235,-1,1947,9.815567907,11.01216541,-1.196597501,0.346839855,-4.422208156,-4.075368301
50,1,2,36,39,New York,Greene County,47491,17,378,529,-151,90,82,172,-4,3210,7.960827673,11.14094667,-3.180118991,1.89543516,1.726952035,3.622387195
50,1,2,36,41,New York,Hamilton County,4434,-47,16,69,-53,-1,6,5,1,79,3.589455973,15.47952888,-11.89007291,-0.224340998,1.34604599,1.121704992
50,1,2,36,43,New York,Herkimer County,61833,-376,604,656,-52,11,-334,-323,-1,1400,9.738636913,10.57706261,-0.838425695,0.177359282,-5.38527273,-5.207913449
50,1,2,36,45,New York,Jefferson County,111755,-1308,1859,920,939,-113,-2133,-2246,-1,6135,16.53782171,8.184398046,8.353423658,-1.005257586,-18.97534895,-19.98060654
50,1,2,36,47,New York,Kings County,2582830,-13555,39259,18550,20709,12424,-46706,-34282,18,35539,15.1602125,7.163247712,7.996964791,4.797638252,-18.03593788,-13.23829963
50,1,2,36,49,New York,Lewis County,26447,-129,310,265,45,10,-185,-175,1,313,11.69303887,9.99566226,1.69737661,0.377194802,-6.978103842,-6.600909039
50,1,2,36,51,New York,Livingston County,63227,-234,501,542,-41,67,-260,-193,0,5876,7.909194241,8.55645365,-0.647259409,1.057716595,-4.104571862,-3.046855266
50,1,2,36,53,New York,Madison County,70795,-36,605,614,-9,21,-45,-24,-3,4582,8.543628995,8.670724302,-0.127095307,0.296555717,-0.635476537,-0.33892082
50,1,2,36,55,New York,Monroe County,742474,38,7798,6697,1101,2418,-3472,-1054,-9,25919,10.50299345,9.020075291,1.482918157,3.256763036,-4.676377693,-1.419614657
50,1,2,36,57,New York,Montgomery County,49455,239,559,544,15,234,-6,228,-4,916,11.33058345,11.02654275,0.304040701,4.743034934,-0.12161628,4.621418654
50,1,2,36,59,New York,Nassau County,1358343,679,14117,11419,2698,2478,-4476,-1998,-21,20482,10.39540767,8.408667577,1.986740093,1.824737565,-3.296015069,-1.471277504
50,1,2,36,61,New York,New York County,1628701,-1079,16906,12280,4626,9818,-15453,-5635,-70,68019,10.37661413,7.537254322,2.839359812,6.02612076,-9.484787544,-3.458666784
